0.00700556, 0.0102681
0.996435, -0.00513405
-1.00344, -0.00513405

0.0140153, 0.0205331
0.992742, -0.0102665
-1.00676, -0.0102666

0.0210335, 0.030792
0.988921, -0.0153957
-1.00995, -0.0153963

0.0280642, 0.0410415
0.984968, -0.0205198
-1.01303, -0.0205217

0.0351117, 0.0512787
0.980881, -0.0256369
-1.01599, -0.0256418

0.0421801, 0.0615003
0.976659, -0.030745
-1.01884, -0.0307552

0.0492736, 0.0717031
0.972298, -0.035842
-1.02157, -0.0358611

0.0563961, 0.0818839
0.967798, -0.0409256
-1.02419, -0.0409583

0.0635519, 0.0920393
0.963155, -0.0459934
-1.02671, -0.0460459

0.0707448, 0.102166
0.958367, -0.0510429
-1.02911, -0.0511232

0.0779789, 0.112261
0.953433, -0.0560714
-1.03141, -0.0561892

0.085258, 0.122319
0.94835, -0.0610761
-1.03361, -0.0612433

0.0925859, 0.132339
0.943115, -0.0660542
-1.0357, -0.0662849

0.0999666, 0.142316
0.937728, -0.0710025
-1.03769, -0.0713132

0.107403, 0.152245
0.932185, -0.0759177
-1.03959, -0.0763277

0.1149, 0.162125
0.926485, -0.0807966
-1.04138, -0.081328

0.122461, 0.171949
0.920625, -0.0856355
-1.04309, -0.0863135

0.130088, 0.181715
0.914604, -0.0904308
-1.04469, -0.0912838

0.137785, 0.191417
0.908421, -0.0951786
-1.04621, -0.0962385

0.145555, 0.201052
0.902072, -0.0998748
-1.04763, -0.101177

0.153401, 0.210615
0.895557, -0.104515
-1.04896, -0.1061

0.161327, 0.220102
0.888874, -0.109096
-1.0502, -0.111006

0.169334, 0.229507
0.882021, -0.113611
-1.05136, -0.115895

0.177426, 0.238825
0.874998, -0.118058
-1.05242, -0.120768

0.185604, 0.248053
0.867803, -0.12243
-1.05341, -0.125623

0.19387, 0.257184
0.860434, -0.126723
-1.0543, -0.130461

0.202228, 0.266214
0.852892, -0.130932
-1.05512, -0.135281

0.210677, 0.275136
0.845176, -0.135051
-1.05585, -0.140085

0.21922, 0.283946
0.837285, -0.139076
-1.05651, -0.14487

0.227858, 0.292637
0.829219, -0.142999
-1.05708, -0.149638

0.236591, 0.301204
0.820978, -0.146817
-1.05757, -0.154388

0.245421, 0.309642
0.812562, -0.150522
-1.05798, -0.15912

0.254347, 0.317944
0.803973, -0.154109
-1.05832, -0.163835

0.26337, 0.326104
0.795209, -0.157572
-1.05858, -0.168531

0.272489, 0.334116
0.786274, -0.160906
-1.05876, -0.17321

0.281703, 0.341974
0.777167, -0.164103
-1.05887, -0.177871

0.291012, 0.349673
0.767892, -0.167158
-1.0589, -0.182515

0.300414, 0.357205
0.758449, -0.170064
-1.05886, -0.187141

0.309906, 0.364565
0.748842, -0.172816
-1.05875, -0.191749

0.319488, 0.371748
0.739073, -0.175408
-1.05856, -0.19634

0.329156, 0.378746
0.729145, -0.177833
-1.0583, -0.200913

0.338908, 0.385554
0.719061, -0.180085
-1.05797, -0.205469

0.348739, 0.392166
0.708826, -0.18216
-1.05756, -0.210007

0.358647, 0.398578
0.698442, -0.18405
-1.05709, -0.214528

0.368627, 0.404783
0.687916, -0.185751
-1.05654, -0.219032

0.378675, 0.410776
0.677252, -0.187258
-1.05593, -0.223518

0.388786, 0.416552
0.666454, -0.188565
-1.05524, -0.227987

0.398954, 0.422107
0.655528, -0.189667
-1.05448, -0.23244

0.409174, 0.427436
0.64448, -0.190561
-1.05365, -0.236875

0.41944, 0.432536
0.633316, -0.191243
-1.05276, -0.241293

0.429747, 0.437402
0.622043, -0.191707
-1.05179, -0.245695

0.440086, 0.442032
0.610666, -0.191952
-1.05075, -0.250079

0.450453, 0.446421
0.599193, -0.191974
-1.04965, -0.254447

0.460839, 0.450569
0.587631, -0.191771
-1.04847, -0.258798

0.471237, 0.454473
0.575986, -0.191341
-1.04722, -0.263132

0.481641, 0.458131
0.564265, -0.190681
-1.04591, -0.267449

0.492043, 0.461541
0.552477, -0.189792
-1.04452, -0.271749

0.502436, 0.464705
0.540628, -0.188672
-1.04306, -0.276033

0.512811, 0.46762
0.528726, -0.187321
-1.04154, -0.2803

0.523162, 0.470289
0.516778, -0.185739
-1.03994, -0.284549

0.53348, 0.47271
0.504791, -0.183928
-1.03827, -0.288782

0.543759, 0.474886
0.492772, -0.181888
-1.03653, -0.292997

0.553992, 0.476818
0.480729, -0.179622
-1.03472, -0.297196

0.564169, 0.478508
0.468668, -0.177131
-1.03284, -0.301376

0.574286, 0.479958
0.456596, -0.174419
-1.03088, -0.30554

0.584334, 0.481173
0.444519, -0.171487
-1.02885, -0.309685

0.594308, 0.482154
0.432444, -0.168341
-1.02675, -0.313813

0.6042, 0.482906
0.420377, -0.164983
-1.02458, -0.317923

0.614005, 0.483432
0.408322, -0.161418
-1.02233, -0.322014

0.623716, 0.483737
0.396286, -0.15765
-1.02, -0.326087

0.633329, 0.483825
0.384273, -0.153685
-1.0176, -0.33014

0.642838, 0.483702
0.372289, -0.149527
-1.01513, -0.334175

0.652237, 0.483371
0.360336, -0.145182
-1.01257, -0.338189

0.661523, 0.482839
0.34842, -0.140656
-1.00994, -0.342184

0.67069, 0.482111
0.336543, -0.135953
-1.00723, -0.346158

0.679736, 0.481192
0.324709, -0.131081
-1.00445, -0.350111

0.688656, 0.480087
0.312922, -0.126045
-1.00158, -0.354042

0.697448, 0.478803
0.301182, -0.120851
-0.998629, -0.357952

0.706107, 0.477345
0.289493, -0.115506
-0.9956, -0.361839

0.714632, 0.475719
0.277855, -0.110017
-0.992488, -0.365702

0.723021, 0.47393
0.266272, -0.104389
-0.989292, -0.369542

0.73127, 0.471985
0.254743, -0.0986289
-0.986013, -0.373357

0.73938, 0.469889
0.24327, -0.0927435
-0.982649, -0.377146

0.747347, 0.467648
0.231852, -0.086739
-0.979199, -0.380909

0.755171, 0.465267
0.220491, -0.0806219
-0.975662, -0.384645

0.762851, 0.462752
0.209186, -0.0743986
-0.972038, -0.388353

0.770387, 0.460108
0.197937, -0.0680755
-0.968324, -0.392032

0.777777, 0.45734
0.186744, -0.061659
-0.964521, -0.395681

0.785022, 0.454455
0.175605, -0.0551551
-0.960627, -0.399299

0.792122, 0.451455
0.16452, -0.0485702
-0.956642, -0.402885

0.799077, 0.448348
0.153487, -0.0419103
-0.952564, -0.406438

0.805887, 0.445137
0.142505, -0.0351814
-0.948392, -0.409955

0.812552, 0.441827
0.131573, -0.0283895
-0.944125, -0.413437

0.819074, 0.438422
0.12069, -0.0215405
-0.939763, -0.416882

0.825453, 0.434928
0.109852, -0.0146401
-0.935304, -0.420288

0.831689, 0.431347
0.0990587, -0.00769398
-0.930748, -0.423653

0.837785, 0.427685
0.0883078, -0.000707775
-0.926093, -0.426977

0.843741, 0.423945
0.0775973, 0.00631302
-0.921338, -0.430258

0.849558, 0.42013
0.0669251, 0.013363
-0.916483, -0.433493

0.855237, 0.416245
0.0562889, 0.0204368
-0.911526, -0.436682

0.860781, 0.412293
0.0456864, 0.0275291
-0.906467, -0.439822

0.86619, 0.408277
0.0351155, 0.0346348
-0.901305, -0.442912

0.871465, 0.404201
0.0245738, 0.0417488
-0.896039, -0.44595

0.876609, 0.400067
0.014059, 0.0488661
-0.890668, -0.448933

0.881622, 0.395878
0.00356882, 0.0559816
-0.885191, -0.451859

0.886507, 0.391637
-0.00689901, 0.0630904
-0.879608, -0.454727

0.891265, 0.387346
-0.0173468, 0.0701879
-0.873918, -0.457534

0.895897, 0.383009
-0.0277767, 0.077269
-0.868121, -0.460278

0.900406, 0.378627
-0.038191, 0.0843292
-0.862215, -0.462957

0.904792, 0.374204
-0.0485919, 0.0913639
-0.8562, -0.465567

0.909057, 0.36974
-0.0589813, 0.0983682
-0.850076, -0.468108

0.913204, 0.365238
-0.0693613, 0.105338
-0.843842, -0.470575

0.917233, 0.3607
-0.0797339, 0.112268
-0.837499, -0.472968

0.921146, 0.356127
-0.0901009, 0.119155
-0.831045, -0.475282

0.924945, 0.351522
-0.100464, 0.125993
-0.824481, -0.477515

0.928631, 0.346886
-0.110825, 0.132779
-0.817806, -0.479665

0.932206, 0.342221
-0.121186, 0.139507
-0.81102, -0.481729

0.935671, 0.337528
-0.131547, 0.146175
-0.804124, -0.483703

0.939028, 0.332809
-0.141911, 0.152777
-0.797118, -0.485586

0.942279, 0.328064
-0.152278, 0.159309
-0.790001, -0.487373

0.945424, 0.323295
-0.162649, 0.165768
-0.782775, -0.489063

0.948465, 0.318503
-0.173026, 0.172148
-0.775439, -0.490651

0.951404, 0.313689
-0.18341, 0.178447
-0.767994, -0.492136

0.954242, 0.308855
-0.1938, 0.184659
-0.760442, -0.493513

0.95698, 0.304
-0.204198, 0.190781
-0.752781, -0.494781

0.959619, 0.299127
-0.214604, 0.196808
-0.745015, -0.495935

0.962161, 0.294235
-0.225018, 0.202738
-0.737143, -0.496973

0.964607, 0.289326
-0.23544, 0.208566
-0.729166, -0.497892

0.966958, 0.2844
-0.245871, 0.214288
-0.721087, -0.498689

0.969215, 0.279459
-0.256309, 0.219901
-0.712906, -0.499359

0.971379, 0.274501
-0.266755, 0.2254
-0.704624, -0.499902

0.973452, 0.269529
-0.277208, 0.230783
-0.696244, -0.500312

0.975434, 0.264543
-0.287667, 0.236046
-0.687767, -0.500589

0.977326, 0.259542
-0.298131, 0.241185
-0.679195, -0.500727

0.979129, 0.254528
-0.308599, 0.246197
-0.67053, -0.500726

0.980845, 0.249501
-0.319071, 0.251079
-0.661774, -0.50058

0.982473, 0.244462
-0.329544, 0.255827
-0.652929, -0.500289

0.984015, 0.23941
-0.340017, 0.260439
-0.643998, -0.499849

0.985472, 0.234346
-0.350488, 0.264912
-0.634983, -0.499258

0.986843, 0.22927
-0.360956, 0.269242
-0.625887, -0.498513

0.988131, 0.224183
-0.371419, 0.273428
-0.616712, -0.497611

0.989335, 0.219085
-0.381873, 0.277466
-0.607462, -0.49655

0.990457, 0.213975
-0.392318, 0.281354
-0.598139, -0.495329

0.991496, 0.208855
-0.402751, 0.285089
-0.588745, -0.493944

0.992453, 0.203723
-0.413168, 0.288671
-0.579286, -0.492394

0.993329, 0.198581
-0.423567, 0.292095
-0.569762, -0.490677

0.994125, 0.193429
-0.433946, 0.295362
-0.560178, -0.488791

0.99484, 0.188266
-0.444302, 0.298468
-0.550538, -0.486734

0.995474, 0.183093
-0.454631, 0.301413
-0.540843, -0.484506

0.996029, 0.177909
-0.464931, 0.304196
-0.531099, -0.482104

0.996505, 0.172715
-0.475197, 0.306814
-0.521308, -0.479529

0.996901, 0.16751
-0.485428, 0.309267
-0.511473, -0.476777

0.997218, 0.162296
-0.495618, 0.311554
-0.5016, -0.47385

0.997456, 0.157071
-0.505766, 0.313675
-0.49169, -0.470745

0.997616, 0.151835
-0.515868, 0.315628
-0.481748, -0.467464

0.997696, 0.14659
-0.525919, 0.317415
-0.471777, -0.464004

0.997698, 0.141333
-0.535917, 0.319034
-0.461781, -0.460367

0.997621, 0.136067
-0.545858, 0.320486
-0.451763, -0.456553

0.997465, 0.13079
-0.555738, 0.321771
-0.441727, -0.452561

0.997231, 0.125502
-0.565554, 0.322889
-0.431677, -0.448391

0.996917, 0.120204
-0.575302, 0.323842
-0.421615, -0.444045

