d,vy,vx,proximity
1,1.2400199695817522,0.2690554698448703,0.1849915155203659
1,1.2400199695817522,0.2690570921667097,0.1761438492202723
1,1.2400199695817522,0.269058714488549,0.1676815326918341
1,1.2400199695817522,0.2690603368103884,0.1596581961607782
1,1.2400199695817522,0.2690619591322278,0.1518850780088473
1,1.2400199695817522,0.2690635814540672,0.1440930475144971
1,1.2400199695817522,0.2690652037759066,0.1369009619296576
1,1.2400199695817522,0.269066826097746,0.1303966443103372
1,1.2400199695817522,0.2690684484195854,0.1263892424117733
1,1.2400199695817522,0.2690700707414248,0.137476095731934
1,1.2400199695817522,0.2690716930632642,0.148329035617481
1,1.2400199695817522,0.2690733153851036,0.1600897934748672
1,1.2400199695817522,0.269074937706943,0.1725928523241737
1,1.2400199695817522,0.2690765600287824,0.1850588103187233
1,1.2400199695817522,0.2690781823506218,0.1977882667436047
1,1.2400199695817522,0.2690798046724612,0.2110533649357172
1,1.2400199695817522,0.2690814269943006,0.2247794189298643
1,1.2400199695817522,0.2690830493161399,0.2382506598738173
1,1.2400199695817522,0.2690846716379793,0.2520458674719896
1,1.2400199695817522,0.2690862939598187,0.266222582803529
1,1.2400199695817522,0.2690879162816581,0.272443265257967
1,1.2400199695817522,0.2690895386034975,0.2343062854132283
1,1.2400199695817522,0.2690911609253369,0.1969006730196861
1,1.2400199695817522,0.2690927832471763,0.1625202283671201
1,1.2400199695817522,0.2690944055690157,0.1310000121634319
1,1.2400199695817522,0.2690960278908551,0.1190350623712881
1,1.2400199695817522,0.2690976502126945,0.1418002409146879
1,1.2400199695817522,0.2690992725345339,0.1685619851368037
1,1.2400199695817522,0.2691008948563733,0.1979049763448375
1,1.2400199695817522,0.2691025171782127,0.2289939202278145
1,1.2400199695817522,0.2691041395000521,0.2613248402990619
1,1.2400199695817522,0.2691057618218915,0.2945773773397497
1,1.2400199695817522,0.2691073841437308,0.3104695630973878
1,1.2400199695817522,0.2691090064655703,0.2907521440848356
1,1.2400199695817522,0.2691106287874096,0.2760752863056596
1,1.2400226010651514,0.2690311350172794,0.2679238592101372
1,1.2400226010651514,0.2690327573391187,0.2803844642354234
1,1.2400226010651514,0.2690343796609581,0.2865477591019867
1,1.2400226010651514,0.2690360019827975,0.2770180301548173
1,1.2400226010651514,0.2690376243046369,0.2673719708271653
1,1.2400226010651514,0.2690392466264763,0.2579006294850322
1,1.2400226010651514,0.2690408689483157,0.2486223178571101
1,1.2400226010651514,0.2690424912701551,0.239557507497037
1,1.2400226010651514,0.2690441135919945,0.2302211332528883
1,1.2400226010651514,0.2690457359138339,0.2209855363389904
1,1.2400226010651514,0.2690473582356733,0.2120109020030601
1,1.2400226010651514,0.2690489805575127,0.2033280100470815
1,1.2400226010651514,0.2690506028793521,0.1949716213981088
1,1.2400226010651514,0.2690522252011915,0.1863474848853878
1,1.2400226010651514,0.2690538475230309,0.1780233684479045
1,1.2400226010651514,0.2690554698448703,0.1701225253734423
1,1.2400226010651514,0.2690570921667097,0.1626997427298826
1,1.2400226010651514,0.269058714488549,0.1558158205520241
1,1.2400226010651514,0.2690603368103884,0.1489835780927882
1,1.2400226010651514,0.2690619591322278,0.1425801901552885
1,1.2400226010651514,0.2690635814540672,0.1369011591763787
1,1.2400226010651514,0.2690652037759066,0.1367388612820328
1,1.2400226010651514,0.269066826097746,0.1477410669998289
1,1.2400226010651514,0.2690684484195854,0.1596362866976391
1,1.2400226010651514,0.2690700707414248,0.1713393305994203
1,1.2400226010651514,0.2690716930632642,0.1836455900463864
1,1.2400226010651514,0.2690733153851036,0.1965612160823963
1,1.2400226010651514,0.269074937706943,0.2099244349235913
1,1.2400226010651514,0.2690765600287824,0.2230291860304322
1,1.2400226010651514,0.2690781823506218,0.1887294833146664
1,1.2400226010651514,0.2690798046724612,0.1538540230642837
1,1.2400226010651514,0.2690814269943006,0.1217807469565927
1,1.2400226010651514,0.2690830493161399,0.1339031073861376
1,1.2400226010651514,0.2690846716379793,0.1541440594144188
1,1.2400226010651514,0.2690862939598187,0.1783838613942274
1,1.2400226010651514,0.2690879162816581,0.2056289805727273
1,1.2400226010651514,0.2690895386034975,0.2349759729427133
1,1.2400226010651514,0.2690911609253369,0.2658358261542573
1,1.2400226010651514,0.2690927832471763,0.2978166679377731
1,1.2400226010651514,0.2690944055690157,0.2834249947920395
1,1.2400226010651514,0.2690960278908551,0.2624959455672488
1,1.2400226010651514,0.2690976502126945,0.2466015819507265
1,1.2400226010651514,0.2690992725345339,0.2371491588787821
1,1.2400226010651514,0.2691008948563733,0.2346008813387804
1,1.2400226010651514,0.2691025171782127,0.2383446639688393
1,1.2400226010651514,0.2691041395000521,0.2484658267882009
1,1.2400226010651514,0.2691057618218915,0.2584014139960257
1,1.2400226010651514,0.2691073841437308,0.2538038920328523
1,1.2400226010651514,0.2691090064655703,0.2526570765088762
1,1.2400226010651514,0.2691106287874096,0.2523082272359643
1,1.2400252325485506,0.2690311350172794,0.2843697191151548
1,1.2400252325485506,0.2690327573391187,0.2751479377634729
1,1.2400252325485506,0.2690343796609581,0.265817533549146
1,1.2400252325485506,0.2690360019827975,0.2566770501910188
1,1.2400252325485506,0.2690376243046369,0.2477464100005479
1,1.2400252325485506,0.2690392466264763,0.2390477266528794
1,1.2400252325485506,0.2690408689483157,0.2302497889585597
1,1.2400252325485506,0.2690424912701551,0.2214495696409217
1,1.2400252325485506,0.2690441135919945,0.2129375597066541
1,1.2400252325485506,0.2690457359138339,0.2047465165034601
1,1.2400252325485506,0.2690473582356733,0.1969128658009908
1,1.2400252325485506,0.2690489805575127,0.1891694254902947
1,1.2400252325485506,0.2690506028793521,0.1814816206208283
1,1.2400252325485506,0.2690522252011915,0.1742574413617265
1,1.2400252325485506,0.2690538475230309,0.1675506889944187
1,1.2400252325485506,0.2690554698448703,0.161419076918513
1,1.2400252325485506,0.2690570921667097,0.1559170575676609
1,1.2400252325485506,0.269058714488549,0.1504011834184453
1,1.2400252325485506,0.2690603368103884,0.145631046402134
1,1.2400252325485506,0.2690619591322278,0.1506024773295265
1,1.2400252325485506,0.2690635814540672,0.1613473391711309
1,1.2400252325485506,0.2690652037759066,0.172931044684856
1,1.2400252325485506,0.269066826097746,0.1499560404465995
1,1.2400252325485506,0.2690684484195854,0.1411260819392484
1,1.2400252325485506,0.2690700707414248,0.1533049716050495
1,1.2400252325485506,0.2690716930632642,0.1710752033146186
1,1.2400252325485506,0.2690733153851036,0.1930884683049609
1,1.2400252325485506,0.269074937706943,0.21790980571677
1,1.2400252325485506,0.2690765600287824,0.245090711360213
1,1.2400252325485506,0.2690781823506218,0.2740864971700686
1,1.2400252325485506,0.2690798046724612,0.2836782502531169
1,1.2400252325485506,0.2690814269943006,0.2564647436620808
1,1.2400252325485506,0.2690830493161399,0.2342357702615528
1,1.2400252325485506,0.2690846716379793,0.2172145265778001
1,1.2400252325485506,0.2690862939598187,0.2074001421163338
1,1.2400252325485506,0.2690879162816581,0.2049095139200572
1,1.2400252325485506,0.2690895386034975,0.2098082627770259
1,1.2400252325485506,0.2690911609253369,0.2297603874402922
1,1.2400252325485506,0.2690927832471763,0.2573318965927245
1,1.2400252325485506,0.2690944055690157,0.2781436557548121
1,1.2400252325485506,0.2690960278908551,0.2699741943842504
1,1.2400252325485506,0.2690976502126945,0.2624207106329809
1,1.2400252325485506,0.2690992725345339,0.255356935829962
1,1.2400252325485506,0.2691008948563733,0.248478856716614
1,1.2400252325485506,0.2691025171782127,0.2423104241210913
1,1.2400252325485506,0.2691041395000521,0.236882966376114
1,1.2400252325485506,0.2691057618218915,0.2353551257478699
1,1.2400252325485506,0.2691073841437308,0.2353054663464027
1,1.2400252325485506,0.2691090064655703,0.2355281056894555
1,1.2400252325485506,0.2691106287874096,0.2366588131230993
1,1.2400278640319498,0.2690311350172794,0.2650197852226976
1,1.2400278640319498,0.2690327573391187,0.2562746305513665
1,1.2400278640319498,0.2690343796609581,0.2477603559108496
1,1.2400278640319498,0.2690360019827975,0.2395006724159621
1,1.2400278640319498,0.2690376243046369,0.2313474789693572
1,1.2400278640319498,0.2690392466264763,0.2230677877924264
1,1.2400278640319498,0.2690408689483157,0.2151074733448419
1,1.2400278640319498,0.2690424912701551,0.2075006221600475
1,1.2400278640319498,0.2690441135919945,0.2002843968443005
1,1.2400278640319498,0.2690457359138339,0.1934989235543301
1,1.2400278640319498,0.2690473582356733,0.1865934801284207
1,1.2400278640319498,0.2690489805575127,0.1801425686183104
1,1.2400278640319498,0.2690506028793521,0.1742431728420247
1,1.2400278640319498,0.2690522252011915,0.1689469426646135
1,1.2400278640319498,0.2690538475230309,0.1643054826513132
1,1.2400278640319498,0.2690554698448703,0.1661823778756656
1,1.2400278640319498,0.2690570921667097,0.1761543474668414
1,1.2400278640319498,0.269058714488549,0.1912894647612468
1,1.2400278640319498,0.2690603368103884,0.2106407312317521
1,1.2400278640319498,0.2690619591322278,0.2332919740846343
1,1.2400278640319498,0.2690635814540672,0.2584785449660629
1,1.2400278640319498,0.2690652037759066,0.2854703595790511
1,1.2400278640319498,0.269066826097746,0.2581488956806389
1,1.2400278640319498,0.2690684484195854,0.2299573731645606
1,1.2400278640319498,0.2690700707414248,0.2060356569264695
1,1.2400278640319498,0.2690716930632642,0.1882599403984502
1,1.2400278640319498,0.2690733153851036,0.1782483427717239
1,1.2400278640319498,0.269074937706943,0.1762159291878954
1,1.2400278640319498,0.2690765600287824,0.189451530655607
1,1.2400278640319498,0.2690781823506218,0.2167356040911754
1,1.2400278640319498,0.2690798046724612,0.2464039217133506
1,1.2400278640319498,0.2690814269943006,0.2778412900374274
1,1.2400278640319498,0.2690830493161399,0.3093556995517351
1,1.2400278640319498,0.2690846716379793,0.2997625436385042
1,1.2400278640319498,0.2690862939598187,0.2903657809232087
1,1.2400278640319498,0.2690879162816581,0.2810562724013549
1,1.2400278640319498,0.2690895386034975,0.272257340716577
1,1.2400278640319498,0.2690911609253369,0.2638337734562366
1,1.2400278640319498,0.2690927832471763,0.2554684090864618
1,1.2400278640319498,0.2690944055690157,0.2477005484540843
1,1.2400278640319498,0.2690960278908551,0.2405659159259766
1,1.2400278640319498,0.2690976502126945,0.2334602808566591
1,1.2400278640319498,0.2690992725345339,0.2270183132114499
1,1.2400278640319498,0.2691008948563733,0.2213144065203318
1,1.2400278640319498,0.2691025171782127,0.2184903801156784
1,1.2400278640319498,0.2691041395000521,0.2185398542496647
1,1.2400278640319498,0.2691057618218915,0.2189030387820483
1,1.2400278640319498,0.2691073841437308,0.2204273703842303
1,1.2400278640319498,0.2691090064655703,0.2221244139596821
1,1.2400278640319498,0.2691106287874096,0.2248543759203188
1,1.2400304955153487,0.2690311350172794,0.2487744635471982
1,1.2400304955153487,0.2690327573391187,0.2410288809848471
1,1.2400304955153487,0.2690343796609581,0.2335907722687051
1,1.2400304955153487,0.2690360019827975,0.2259544740147241
1,1.2400304955153487,0.2690376243046369,0.2186314374810275
1,1.2400304955153487,0.2690392466264763,0.2116949608171582
1,1.2400304955153487,0.2690408689483157,0.2051815723198264
1,1.2400304955153487,0.2690424912701551,0.1991296459699252
1,1.2400304955153487,0.2690441135919945,0.2009002263516352
1,1.2400304955153487,0.2690457359138339,0.2138001172031019
1,1.2400304955153487,0.2690473582356733,0.2307421665086978
1,1.2400304955153487,0.2690489805575127,0.2510217578903504
1,1.2400304955153487,0.2690506028793521,0.273986114893083
1,1.2400304955153487,0.2690522252011915,0.2664166224048091
1,1.2400304955153487,0.2690538475230309,0.2334767039242166
1,1.2400304955153487,0.2690554698448703,0.2039132678606405
1,1.2400304955153487,0.2690570921667097,0.1786807227396423
1,1.2400304955153487,0.269058714488549,0.1603970337394559
1,1.2400304955153487,0.2690603368103884,0.1497856552898163
1,1.2400304955153487,0.2690619591322278,0.1535531107414938
1,1.2400304955153487,0.2690635814540672,0.1802574110692739
1,1.2400304955153487,0.2690652037759066,0.2096493467283524
1,1.2400304955153487,0.269066826097746,0.2409191094789476
1,1.2400304955153487,0.2690684484195854,0.273560620635121
1,1.2400304955153487,0.2690700707414248,0.3072450326167303
1,1.2400304955153487,0.2690716930632642,0.3415694697605744
1,1.2400304955153487,0.2690733153851036,0.3375094577472675
1,1.2400304955153487,0.269074937706943,0.3269366718870961
1,1.2400304955153487,0.2690765600287824,0.3167279819030151
1,1.2400304955153487,0.2690781823506218,0.3066188608798052
1,1.2400304955153487,0.2690798046724612,0.2965249903018684
1,1.2400304955153487,0.2690814269943006,0.2868478271781964
1,1.2400304955153487,0.2690830493161399,0.2774259838750299
1,1.2400304955153487,0.2690846716379793,0.2679709124639507
1,1.2400304955153487,0.2690862939598187,0.259001653907817
1,1.2400304955153487,0.2690879162816581,0.2505447043437965
1,1.2400304955153487,0.2690895386034975,0.2419458282991492
1,1.2400304955153487,0.2690911609253369,0.2339227748599443
1,1.2400304955153487,0.2690927832471763,0.226515308789296
1,1.2400304955153487,0.2690944055690157,0.2193450455523681
1,1.2400304955153487,0.2690960278908551,0.2125787008226128
1,1.2400304955153487,0.2690976502126945,0.2065445561208945
1,1.2400304955153487,0.2690992725345339,0.2021074720702353
1,1.2400304955153487,0.2691008948563733,0.2020233489457478
1,1.2400304955153487,0.2691025171782127,0.2027289822702868
1,1.2400304955153487,0.2691041395000521,0.2043089300772909
1,1.2400304955153487,0.2691057618218915,0.2063302080977711
1,1.2400304955153487,0.2691073841437308,0.2095597900171641
1,1.2400304955153487,0.2691090064655703,0.2128228329385161
1,1.2400304955153487,0.2691106287874096,0.217221499772968
1,1.240033126998748,0.2690311350172794,0.2369350908608354
1,1.240033126998748,0.2690327573391187,0.2376070873428512
1,1.240033126998748,0.2690343796609581,0.2524540711650211
1,1.240033126998748,0.2690360019827975,0.2705728552328386
1,1.240033126998748,0.2690376243046369,0.2797822101603082
1,1.240033126998748,0.2690392466264763,0.2436994782373572
1,1.240033126998748,0.2690408689483157,0.2100514689571735
1,1.240033126998748,0.2690424912701551,0.1790294016273677
1,1.240033126998748,0.2690441135919945,0.153196157796107
1,1.240033126998748,0.2690457359138339,0.133362836074803
1,1.240033126998748,0.2690473582356733,0.1242095344409458
1,1.240033126998748,0.2690489805575127,0.1497742401710926
1,1.240033126998748,0.2690506028793521,0.1783954097041961
1,1.240033126998748,0.2690522252011915,0.2090098575486522
1,1.240033126998748,0.2690538475230309,0.2410074995275695
1,1.240033126998748,0.2690554698448703,0.2740196311657632
1,1.240033126998748,0.2690570921667097,0.3078081980921046
1,1.240033126998748,0.269058714488549,0.3371653713670671
1,1.240033126998748,0.2690603368103884,0.323782492480673
1,1.240033126998748,0.2690619591322278,0.3250829599169234
1,1.240033126998748,0.2690635814540672,0.331742650559241
1,1.240033126998748,0.2690652037759066,0.3386367709187584
1,1.240033126998748,0.269066826097746,0.3459088625265693
1,1.240033126998748,0.2690684484195854,0.3364523786621431
1,1.240033126998748,0.2690700707414248,0.3258669399928549
1,1.240033126998748,0.2690716930632642,0.3152962580557381
1,1.240033126998748,0.2690733153851036,0.305066076724404
1,1.240033126998748,0.269074937706943,0.2949559276471764
1,1.240033126998748,0.2690765600287824,0.2847836626344818
1,1.240033126998748,0.2690781823506218,0.2750023013150984
1,1.240033126998748,0.2690798046724612,0.2655695151869663
1,1.240033126998748,0.2690814269943006,0.2559463618939221
1,1.240033126998748,0.2690830493161399,0.2467819453747922
1,1.240033126998748,0.2690846716379793,0.2381105954748085
1,1.240033126998748,0.2690862939598187,0.2294461390295098
1,1.240033126998748,0.2690879162816581,0.2211346524152192
1,1.240033126998748,0.2690895386034975,0.2134171019528802
1,1.240033126998748,0.2690911609253369,0.2061981563518618
1,1.240033126998748,0.2690927832471763,0.1990624082989574
1,1.240033126998748,0.2690944055690157,0.1926485314225941
1,1.240033126998748,0.2690960278908551,0.1870079214927661
1,1.240033126998748,0.2690976502126945,0.1859939686640239
1,1.240033126998748,0.2690992725345339,0.1870763028163488
1,1.240033126998748,0.2691008948563733,0.1885746137842809
1,1.240033126998748,0.2691025171782127,0.1910641780208157
1,1.240033126998748,0.2691041395000521,0.1943199757229921
1,1.240033126998748,0.2691057618218915,0.198111552386258
1,1.240033126998748,0.2691073841437308,0.2030439692275763
1,1.240033126998748,0.2691090064655703,0.2079935586901236
1,1.240033126998748,0.2691106287874096,0.2140490599662739
1,1.240035758482147,0.2690311350172794,0.1293815304020597
1,1.240035758482147,0.2690327573391187,0.1100612903103698
1,1.240035758482147,0.2690343796609581,0.1282159947574995
1,1.240035758482147,0.2690360019827975,0.1543665864766369
1,1.240035758482147,0.2690376243046369,0.1832691824259491
1,1.240035758482147,0.2690392466264763,0.2139808126872233
1,1.240035758482147,0.2690408689483157,0.2459562054991194
1,1.240035758482147,0.2690424912701551,0.2788614912805195
1,1.240035758482147,0.2690441135919945,0.3124778584622206
1,1.240035758482147,0.2690457359138339,0.3042379802124814
1,1.240035758482147,0.2690473582356733,0.2909764465238382
1,1.240035758482147,0.2690489805575127,0.2831334585280867
1,1.240035758482147,0.2690506028793521,0.2836771170097291
1,1.240035758482147,0.2690522252011915,0.2884610814229288
1,1.240035758482147,0.2690538475230309,0.2933281852105246
1,1.240035758482147,0.2690554698448703,0.2990062729280466
1,1.240035758482147,0.2690570921667097,0.3050410505675679
1,1.240035758482147,0.269058714488549,0.3114449223157644
1,1.240035758482147,0.2690603368103884,0.31857469512381
1,1.240035758482147,0.2690619591322278,0.3257159755455498
1,1.240035758482147,0.2690635814540672,0.3334368378241283
1,1.240035758482147,0.2690652037759066,0.3258884990923244
1,1.240035758482147,0.269066826097746,0.3153234988673408
1,1.240035758482147,0.2690684484195854,0.3047434310211743
1,1.240035758482147,0.2690700707414248,0.2944801786720743
1,1.240035758482147,0.2690716930632642,0.2843867768810058
1,1.240035758482147,0.2690733153851036,0.2741248106062722
1,1.240035758482147,0.269074937706943,0.2642270591585381
1,1.240035758482147,0.2690765600287824,0.2547203500652711
1,1.240035758482147,0.2690781823506218,0.2450009543742327
1,1.240035758482147,0.2690798046724612,0.2356257685169248
1,1.240035758482147,0.2690814269943006,0.2267155878292148
1,1.240035758482147,0.2690830493161399,0.2180174556937375
1,1.240035758482147,0.2690846716379793,0.2093941701083583
1,1.240035758482147,0.2690862939598187,0.2013385483448161
1,1.240035758482147,0.2690879162816581,0.1939010004212186
1,1.240035758482147,0.2690895386034975,0.1865592236160186
1,1.240035758482147,0.2690911609253369,0.1797235165574585
1,1.240035758482147,0.2690927832471763,0.1736539901386624
1,1.240035758482147,0.2690944055690157,0.1705381690467851
1,1.240035758482147,0.2690960278908551,0.1718418334474075
1,1.240035758482147,0.2690976502126945,0.1734221395129827
1,1.240035758482147,0.2690992725345339,0.1764322475060102
1,1.240035758482147,0.2691008948563733,0.1796951813832429
1,1.240035758482147,0.2691025171782127,0.1840779213042769
1,1.240035758482147,0.2691041395000521,0.1891125305204866
1,1.240035758482147,0.2691057618218915,0.1946880190253901
1,1.240035758482147,0.2691073841437308,0.201340788406516
1,1.240035758482147,0.2691090064655703,0.2079187486591391
1,1.240035758482147,0.2691106287874096,0.2155217338276013
1,1.2400383899655465,0.2690311350172794,0.2891747625039103
1,1.2400383899655465,0.2690327573391187,0.2711403463342997
1,1.2400383899655465,0.2690343796609581,0.2579881163060558
1,1.2400383899655465,0.2690360019827975,0.2506866794899259
1,1.2400383899655465,0.2690376243046369,0.2496014813443009
1,1.2400383899655465,0.2690392466264763,0.2519674654023464
1,1.2400383899655465,0.2690408689483157,0.2542177255700693
1,1.2400383899655465,0.2690424912701551,0.2567551680554155
1,1.2400383899655465,0.2690441135919945,0.2602643432397936
1,1.2400383899655465,0.2690457359138339,0.2639766739175542
1,1.2400383899655465,0.2690473582356733,0.2684437388010398
1,1.2400383899655465,0.2690489805575127,0.2735056532447024
1,1.2400383899655465,0.2690506028793521,0.2788395124007481
1,1.2400383899655465,0.2690522252011915,0.2850089172642929
1,1.2400383899655465,0.2690538475230309,0.2912928842233288
1,1.2400383899655465,0.2690554698448703,0.2981754632028328
1,1.2400383899655465,0.2690570921667097,0.3056398562348335
1,1.2400383899655465,0.269058714488549,0.3131440032012897
1,1.2400383899655465,0.2690603368103884,0.3213320612551846
1,1.2400383899655465,0.2690619591322278,0.3163705589540692
1,1.2400383899655465,0.2690635814540672,0.305844063388251
1,1.2400383899655465,0.2690652037759066,0.2952497453856312
1,1.2400383899655465,0.269066826097746,0.2849487982177496
1,1.2400383899655465,0.2690684484195854,0.2748962233623953
1,1.2400383899655465,0.2690700707414248,0.2645414739568061
1,1.2400383899655465,0.2690716930632642,0.2545237850054334
1,1.2400383899655465,0.2690733153851036,0.2448699183487401
1,1.2400383899655465,0.269074937706943,0.2351552395340382
1,1.2400383899655465,0.2690765600287824,0.2255643707670616
1,1.2400383899655465,0.2690781823506218,0.2164080468243952
1,1.2400383899655465,0.2690798046724612,0.2077150201350865
1,1.2400383899655465,0.2690814269943006,0.1987692381365264
1,1.2400383899655465,0.2690830493161399,0.1903600440079822
1,1.2400383899655465,0.2690846716379793,0.1825418716311625
1,1.2400383899655465,0.2690862939598187,0.1751793106401662
1,1.2400383899655465,0.2690879162816581,0.1678917460122495
1,1.2400383899655465,0.2690895386034975,0.1613559151314901
1,1.2400383899655465,0.2690911609253369,0.1557713000635758
1,1.2400383899655465,0.2690927832471763,0.1569351933941763
